Role,City,Experience,Company_Size,Job_Type,ReactJS,NodeJS,Python,SQL,MongoDB,Git,PWA,Socket_io,Scikit_learn,TensorFlow,LLM,LangChain,Pandas,Agile,JIRA,BA,Project_Mgmt,IT_Support,Documentation,Risk_Mgmt,Stakeholder_Mgmt,Figma,User_Research,Wireframing,Prototyping,Adobe_XD,Design_Systems,Usability_Testing,Interaction_Design,Salary
UIUXDesign,Lahore,MoreThan1.5Years,Large,Remote,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,262000
AIEngineer,Faisalabad,Fresh,Large,Remote,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128000
FullStack,Lahore,6Months,Large,Onsite,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,182000
UIUXDesign,Lahore,1Year,Medium,Remote,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,156000
UIUXDesign,Rawalpindi,6Months,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,113000
AIEngineer,Islamabad,6Months,Large,Onsite,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249000
UIUXDesign,Karachi,1Year,Small,Remote,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,118000
AIEngineer,Islamabad,1Year,Large,Onsite,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,294000
AIEngineer,Islamabad,MoreThan1.5Years,Small,Onsite,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203000
FullStack,Islamabad,6Months,Small,Remote,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,101000
UIUXDesign,Lahore,Fresh,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,62000
ITManagement,Peshawar,MoreThan1.5Years,Large,Remote,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,189000
FullStack,Rawalpindi,6Months,Large,Onsite,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,175000
UIUXDesign,Karachi,MoreThan1.5Years,Small,Onsite,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,147000
FullStack,Peshawar,6Months,Small,Onsite,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000
ITManagement,Faisalabad,MoreThan1.5Years,Medium,Onsite,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,143000
UIUXDesign,Rawalpindi,1Year,Large,Remote,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,215000
FullStack,Faisalabad,MoreThan1.5Years,Large,Onsite,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,248000
FullStack,Lahore,6Months,Medium,Onsite,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,131000
FullStack,Faisalabad,6Months,Small,Onsite,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65000
UIUXDesign,Karachi,1Year,Medium,Onsite,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,171000
AIEngineer,Lahore,6Months,Medium,Onsite,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000
FullStack,Faisalabad,Fresh,Medium,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67000
FullStack,Lahore,Fresh,Medium,Onsite,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86000
AIEngineer,Rawalpindi,Fresh,Small,Onsite,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74000
ITManagement,Peshawar,1Year,Small,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,66000
AIEngineer,Peshawar,6Months,Large,Remote,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,158000
UIUXDesign,Peshawar,1Year,Large,Onsite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,167000
UIUXDesign,Karachi,6Months,Medium,Remote,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,145000
UIUXDesign,Peshawar,1Year,Medium,Onsite,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,122000
ITManagement,Peshawar,Fresh,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,51000
ITManagement,Karachi,MoreThan1.5Years,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,124000
UIUXDesign,Lahore,1Year,Medium,Onsite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,145000
ITManagement,Faisalabad,MoreThan1.5Years,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,97000
FullStack,Islamabad,6Months,Large,Onsite,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,194000
FullStack,Lahore,MoreThan1.5Years,Large,Onsite,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,282000
AIEngineer,Faisalabad,Fresh,Large,Remote,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135000
ITManagement,Faisalabad,1Year,Medium,Onsite,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,115000
UIUXDesign,Faisalabad,1Year,Large,Remote,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,169000
UIUXDesign,Peshawar,6Months,Large,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,119000
FullStack,Rawalpindi,1Year,Small,Onsite,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111000
UIUXDesign,Karachi,6Months,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,92000
UIUXDesign,Islamabad,Fresh,Large,Onsite,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,120000
ITManagement,Lahore,MoreThan1.5Years,Medium,Onsite,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,182000
AIEngineer,Karachi,MoreThan1.5Years,Medium,Onsite,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286000
FullStack,Lahore,1Year,Medium,Onsite,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,165000
ITManagement,Faisalabad,1Year,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,77000
UIUXDesign,Islamabad,6Months,Medium,Remote,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,126000
ITManagement,Karachi,MoreThan1.5Years,Small,Remote,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,136000
AIEngineer,Islamabad,1Year,Small,Remote,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152000
AIEngineer,Islamabad,Fresh,Medium,Onsite,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128000
ITManagement,Faisalabad,Fresh,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,90000
FullStack,Lahore,Fresh,Small,Remote,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62000
UIUXDesign,Faisalabad,6Months,Large,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,127000
FullStack,Rawalpindi,Fresh,Medium,Remote,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,107000
UIUXDesign,Islamabad,1Year,Small,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,98000
ITManagement,Rawalpindi,1Year,Medium,Onsite,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,141000
UIUXDesign,Peshawar,Fresh,Large,Onsite,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,91000
AIEngineer,Faisalabad,1Year,Large,Onsite,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241000
ITManagement,Peshawar,1Year,Large,Remote,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,144000
UIUXDesign,Lahore,1Year,Small,Remote,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,94000
ITManagement,Rawalpindi,MoreThan1.5Years,Medium,Onsite,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,180000
UIUXDesign,Peshawar,1Year,Medium,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,134000
AIEngineer,Rawalpindi,Fresh,Large,Remote,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142000
UIUXDesign,Rawalpindi,Fresh,Medium,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,89000
FullStack,Karachi,MoreThan1.5Years,Small,Onsite,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165000
FullStack,Karachi,MoreThan1.5Years,Large,Remote,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,318000
FullStack,Rawalpindi,6Months,Medium,Onsite,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142000
UIUXDesign,Karachi,6Months,Medium,Onsite,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,126000
AIEngineer,Karachi,Fresh,Small,Remote,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119000
AIEngineer,Rawalpindi,MoreThan1.5Years,Small,Remote,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,189000
UIUXDesign,Faisalabad,6Months,Medium,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,98000
AIEngineer,Faisalabad,Fresh,Small,Remote,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60000
ITManagement,Karachi,1Year,Medium,Onsite,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,146000
FullStack,Lahore,Fresh,Medium,Remote,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
UIUXDesign,Faisalabad,Fresh,Small,Onsite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37000
UIUXDesign,Peshawar,6Months,Large,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,134000
UIUXDesign,Rawalpindi,MoreThan1.5Years,Large,Remote,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,268000
FullStack,Rawalpindi,Fresh,Small,Remote,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66000
UIUXDesign,Peshawar,Fresh,Small,Remote,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,62000
AIEngineer,Faisalabad,Fresh,Large,Remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119000
UIUXDesign,Faisalabad,Fresh,Small,Onsite,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38000
UIUXDesign,Faisalabad,MoreThan1.5Years,Medium,Onsite,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,155000
ITManagement,Peshawar,Fresh,Small,Onsite,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42000
AIEngineer,Peshawar,MoreThan1.5Years,Large,Remote,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296000
UIUXDesign,Islamabad,6Months,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,78000
UIUXDesign,Faisalabad,1Year,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66000
FullStack,Faisalabad,MoreThan1.5Years,Small,Onsite,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,127000
FullStack,Islamabad,6Months,Medium,Onsite,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,140000
ITManagement,Peshawar,MoreThan1.5Years,Small,Onsite,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,94000
FullStack,Islamabad,MoreThan1.5Years,Medium,Remote,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,234000
AIEngineer,Lahore,1Year,Small,Remote,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135000
AIEngineer,Islamabad,Fresh,Small,Onsite,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000
FullStack,Rawalpindi,MoreThan1.5Years,Small,Remote,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,148000
FullStack,Karachi,MoreThan1.5Years,Small,Remote,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,162000
AIEngineer,Lahore,Fresh,Small,Onsite,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74000
UIUXDesign,Lahore,6Months,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,85000
UIUXDesign,Karachi,MoreThan1.5Years,Medium,Onsite,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,215000
FullStack,Rawalpindi,6Months,Large,Onsite,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,180000
ITManagement,Lahore,6Months,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,138000
ITManagement,Faisalabad,Fresh,Small,Remote,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,47000
ITManagement,Islamabad,Fresh,Small,Remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,55000
AIEngineer,Peshawar,1Year,Medium,Remote,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171000
AIEngineer,Rawalpindi,MoreThan1.5Years,Small,Remote,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167000
UIUXDesign,Rawalpindi,Fresh,Large,Onsite,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,120000
AIEngineer,Faisalabad,MoreThan1.5Years,Medium,Remote,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219000
ITManagement,Islamabad,1Year,Medium,Onsite,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,148000
ITManagement,Faisalabad,MoreThan1.5Years,Medium,Remote,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,142000
FullStack,Karachi,6Months,Medium,Onsite,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,137000
ITManagement,Peshawar,MoreThan1.5Years,Medium,Remote,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,128000
FullStack,Lahore,MoreThan1.5Years,Medium,Remote,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,211000
AIEngineer,Faisalabad,6Months,Large,Onsite,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,192000
FullStack,Karachi,1Year,Small,Onsite,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,119000
FullStack,Karachi,MoreThan1.5Years,Medium,Onsite,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,268000
ITManagement,Faisalabad,Fresh,Small,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,47000
FullStack,Rawalpindi,MoreThan1.5Years,Small,Remote,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,151000
FullStack,Faisalabad,MoreThan1.5Years,Small,Onsite,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114000
ITManagement,Lahore,1Year,Medium,Onsite,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,156000
ITManagement,Faisalabad,1Year,Large,Onsite,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,148000
AIEngineer,Rawalpindi,1Year,Large,Remote,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,283000
AIEngineer,Peshawar,Fresh,Large,Onsite,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124000
UIUXDesign,Peshawar,Fresh,Medium,Onsite,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72000
AIEngineer,Faisalabad,1Year,Small,Onsite,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,100000
ITManagement,Karachi,1Year,Large,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,199000
AIEngineer,Peshawar,6Months,Large,Onsite,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,156000
FullStack,Faisalabad,6Months,Small,Remote,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63000
AIEngineer,Lahore,6Months,Large,Remote,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219000
UIUXDesign,Rawalpindi,Fresh,Small,Remote,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,60000
AIEngineer,Peshawar,Fresh,Medium,Remote,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88000
FullStack,Rawalpindi,Fresh,Large,Remote,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137000
FullStack,Lahore,MoreThan1.5Years,Small,Onsite,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,148000
FullStack,Peshawar,1Year,Medium,Onsite,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135000
AIEngineer,Islamabad,6Months,Medium,Onsite,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,174000
ITManagement,Islamabad,MoreThan1.5Years,Large,Onsite,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,264000
AIEngineer,Rawalpindi,MoreThan1.5Years,Large,Onsite,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,362000
ITManagement,Islamabad,6Months,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,96000
FullStack,Faisalabad,MoreThan1.5Years,Medium,Remote,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,193000
FullStack,Faisalabad,1Year,Large,Onsite,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185000
UIUXDesign,Islamabad,1Year,Large,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,207000
UIUXDesign,Islamabad,Fresh,Small,Onsite,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,64000
AIEngineer,Rawalpindi,6Months,Medium,Onsite,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163000
ITManagement,Faisalabad,6Months,Large,Onsite,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,125000
ITManagement,Islamabad,6Months,Medium,Remote,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,118000
UIUXDesign,Peshawar,Fresh,Large,Remote,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,95000
AIEngineer,Peshawar,Fresh,Medium,Onsite,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,90000
UIUXDesign,Faisalabad,6Months,Large,Remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,120000
FullStack,Karachi,Fresh,Medium,Remote,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105000
AIEngineer,Rawalpindi,MoreThan1.5Years,Medium,Onsite,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,296000
AIEngineer,Rawalpindi,MoreThan1.5Years,Large,Remote,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,377000
FullStack,Rawalpindi,6Months,Medium,Remote,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,150000
AIEngineer,Lahore,6Months,Small,Onsite,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,118000
AIEngineer,Rawalpindi,Fresh,Medium,Onsite,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141000
AIEngineer,Faisalabad,Fresh,Medium,Onsite,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104000
ITManagement,Rawalpindi,Fresh,Medium,Remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,73000
AIEngineer,Karachi,6Months,Small,Remote,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131000
AIEngineer,Faisalabad,MoreThan1.5Years,Small,Onsite,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171000
AIEngineer,Karachi,Fresh,Small,Remote,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91000
